X,Y
158489.3192461,9.0188468349
162181.0097359,9.0188445918
165958.6907438,9.0188422416
169824.3652462,9.0188397793
173780.0828749,9.0188371997
177827.9410039,9.0188344973
181970.085861,9.0188316663
186208.7136663,9.0188287008
190546.0717963,9.0188255945
194984.4599758,9.0188223407
199526.2314969,9.0188189327
204173.7944669,9.0188153631
208929.6130854,9.0188116244
213796.2089502,9.0188077086
218776.162395,9.0188036075
223872.1138568,9.0187993123
229086.7652768,9.018794814
234422.881532,9.018790103
239883.2919019,9.0187851693
245470.8915685,9.0187800025
251188.643151,9.0187745915
257039.5782769,9.0187689249
263026.7991895,9.0187629908
269153.4803927,9.0187567764
275422.8703338,9.0187502687
281838.2931264,9.0187434538
288403.1503127,9.0187363173
295120.9226666,9.018728844
301995.1720402,9.0187210181
309029.5432514,9.018712823
316227.7660168,9.0187042413
323593.6569296,9.0186952548
331131.1214826,9.0186858445
338844.1561392,9.0186759903
346736.8504525,9.0186656715
354813.3892336,9.0186548661
363078.0547701,9.0186435512
371535.2290972,9.0186317028
380189.3963206,9.0186192958
389045.1449943,9.0186063039
398107.1705535,9.0185926995
407380.2778041,9.0185784538
416869.3834703,9.0185635365
426579.5188016,9.0185479161
436515.8322402,9.0185315594
446683.592151,9.0185144317
457088.1896149,9.0184964968
467735.1412872,9.0184777165
478630.0923226,9.0184580512
489778.8193684,9.018437459
501187.2336273,9.0184158963
512861.3839914,9.0183933174
524807.4602498,9.0183696744
537031.7963702,9.0183449173
549540.8738576,9.0183189935
562341.3251903,9.018291848
575439.9373371,9.0182634234
588843.6553556,9.0182336594
602559.5860743,9.0182024928
616595.0018615,9.0181698576
630957.3444802,9.0181356847
645654.2290346,9.0180999016
660693.4480076,9.0180624325
676082.975392,9.0180231979
691830.9709189,9.0179821147
707945.7843841,9.0179390959
724435.960075,9.0178940502
741310.2413009,9.0178468823
758577.5750292,9.0177974922
776247.1166287,9.0177457752
794328.2347243,9.0176916217
812830.5161641,9.0176349171
831763.7711027,9.0175755412
851138.0382024,9.0175133682
870963.5899561,9.0174482665
