X,Y
2570.395782769,28.9597892034
2630.267991895,28.9686268744
2691.534803927,28.9770743422
2754.228703338,28.9851485137
2818.382931264,28.9928655916
2884.031503127,29.0002411006
2951.209226666,29.0072899142
3019.951720402,29.0140262791
3090.295432514,29.0204638408
3162.277660168,29.0266156662
3235.936569296,29.0324942675
3311.311214826,29.0381116236
3388.441561392,29.0434792019
3467.368504525,29.0486079791
3548.133892336,29.0535084604
3630.780547701,29.0581906998
3715.352290972,29.0626643175
3801.893963206,29.0669385186
3890.451449943,29.0710221099
3981.071705535,29.0749235164
4073.802778041,29.0786507973
4168.693834703,29.0822116614
4265.795188016,29.0856134817
4365.158322402,29.0888633095
4466.83592151,29.091967888
4570.881896149,29.0949336657
4677.351412872,29.0977668082
4786.300923226,29.1004732111
4897.788193684,29.1030585108
5011.872336273,29.1055280962
5128.613839914,29.107887119
5248.074602498,29.1101405037
5370.317963702,29.1122929581
5495.408738576,29.1143489818
5623.413251903,29.1163128759
5754.399373372,29.1181887513
5888.436553556,29.1199805369
6025.595860744,29.1216919876
6165.950018615,29.1233266921
6309.573444802,29.1248880798
6456.542290347,29.1263794279
6606.934480076,29.1278038682
6760.82975392,29.1291643932
6918.309709189,29.1304638625
7079.457843841,29.1317050084
7244.35960075,29.1328904416
7413.102413009,29.1340226566
7585.775750292,29.1351040369
7762.471166287,29.1361368594
7943.282347243,29.1371232997
8128.305161641,29.1380654365
8317.637711027,29.1389652555
8511.380382024,29.1398246537
8709.635899561,29.1406454437
8912.509381337,29.1414293567
9120.108393559,29.142178047
9332.54300797,29.1428930944
9549.925860214,29.1435760086
9772.372209558,29.1442282314
10000,29.1448511403
10232.92992281,29.1454460508
10471.28548051,29.1460142201
10715.19305238,29.1465568485
10964.78196143,29.1470750829
11220.18454302,29.1475700187
11481.53621497,29.1480427022
11748.9755494,29.148494133
12022.64434617,29.1489252656
12302.68770812,29.1493370119
12589.25411794,29.1497302429
12882.49551693,29.1501057904
13182.56738556,29.1504644491
13489.62882592,29.1508069778
13803.84264603,29.1511341014
14125.37544623,29.1514465123
14454.39770746,29.1517448718
14791.08388168,29.1520298115
15135.61248436,29.1523019346
15488.16618912,29.1525618172
15848.93192461,29.1528100097
16218.10097359,29.1530470376
16595.86907438,29.1532734028
16982.43652462,29.1534895849
17378.00828749,29.1536960417
17782.79410039,29.1538932105
18197.0085861,29.1540815089
18620.87136663,29.154261336
19054.60717963,29.1544330725
19498.44599758,29.1545970826
19952.62314969,29.1547537135
20417.3794467,29.1549032972
20892.96130854,29.1550461507
21379.62089502,29.1551825767
21877.6162395,29.1553128643
22387.21138568,29.1554372896
22908.67652768,29.1555561164
23442.2881532,29.1556695964
23988.32919019,29.1557779702
24547.08915685,29.1558814675
25118.8643151,29.1559803077
25703.95782769,29.1560747003
26302.67991895,29.1561648454
26915.34803927,29.1562509341
27542.28703338,29.1563331488
28183.82931264,29.156411664
28840.31503127,29.1564866459
29512.09226666,29.1565582537
30199.51720402,29.156626639
30902.95432514,29.156691947
31622.77660168,29.156754316
32359.36569296,29.1568138784
33113.11214826,29.1568707603
33884.41561392,29.1569250824
34673.68504525,29.15697696
35481.33892336,29.1570265029
36307.80547701,29.1570738162
37153.52290972,29.1571190003
38018.93963206,29.157162151
38904.51449943,29.1572033598
39810.71705535,29.157242714
40738.02778041,29.1572802971
41686.93834703,29.1573161889
42657.95188016,29.1573504654
43651.58322402,29.1573831993
44668.3592151,29.15741446
45708.81896149,29.1574443139
46773.51412872,29.1574728242
47863.00923226,29.1575000514
48977.88193684,29.1575260532
50118.72336273,29.1575508849
51286.13839914,29.157574599
52480.74602498,29.1575972458
53703.17963702,29.1576188734
54954.08738576,29.1576395277
56234.13251903,29.1576592524
57543.99373372,29.1576780894
58884.36553556,29.1576960786
60255.95860744,29.1577132582
61659.50018615,29.1577296646
63095.73444802,29.1577453326
64565.42290346,29.1577602955
66069.34480076,29.1577745849
67608.2975392,29.1577882313
69183.09709189,29.1578012634
70794.57843841,29.1578137091
72443.5960075,29.1578255946
74131.02413009,29.1578369452
75857.75750292,29.1578477849
77624.71166287,29.1578581368
79432.82347243,29.1578680228
81283.05161641,29.1578774639
83176.37711027,29.15788648
85113.80382024,29.1578950904
87096.35899561,29.1579033132
89125.09381337,29.157911166
91201.08393559,29.1579186653
93325.4300797,29.1579258271
95499.25860214,29.1579326666
97723.72209558,29.1579391982
100000,29.1579454359
102329.2992281,29.1579513929
104712.8548051,29.1579570817
107151.9305238,29.1579625145
109647.8196143,29.1579677028
112201.8454302,29.1579726576
114815.3621497,29.1579773894
117489.755494,29.1579819082
120226.4434617,29.1579862236
123026.8770812,29.1579903449
125892.5411794,29.1579942806
128824.9551693,29.1579980392
131825.6738556,29.1580016286
134896.2882592,29.1580050565
138038.4264603,29.1580083301
141253.7544623,29.1580114564
144543.9770746,29.1580144419
147910.8388168,29.1580172931
151356.1248436,29.158020016
154881.6618912,29.1580226163
158489.3192461,29.1580250996
162181.0097359,29.1580274711
165958.6907438,29.1580297359
169824.3652462,29.1580318988
173780.0828749,29.1580339643
177827.9410039,29.1580359368
181970.085861,29.1580378206
186208.7136663,29.1580396196
190546.0717963,29.1580413376
194984.4599758,29.1580429783
199526.2314969,29.1580445452
204173.794467,29.1580460415
208929.6130854,29.1580474705
213796.2089502,29.1580488352
218776.162395,29.1580501384
223872.1138568,29.158051383
229086.7652768,29.1580525716
234422.881532,29.1580537067
239883.2919019,29.1580547907
245470.8915685,29.1580558259
251188.643151,29.1580568145
257039.5782769,29.1580577586
263026.7991895,29.1580586602
269153.4803927,29.1580595213
275422.8703338,29.1580603436
281838.2931264,29.1580611289
288403.1503127,29.1580618788
295120.9226666,29.158062595
301995.1720402,29.158063279
309029.5432514,29.1580639322
316227.7660168,29.1580645559
323593.6569296,29.1580651516
331131.1214826,29.1580657205
338844.1561392,29.1580662638
346736.8504525,29.1580667826
354813.3892336,29.1580672781
363078.0547701,29.1580677513
371535.2290972,29.1580682032
380189.3963206,29.1580686347
389045.1449943,29.1580690469
398107.1705535,29.1580694404
407380.2778041,29.1580698163
416869.3834703,29.1580701753
426579.5188016,29.158070518
436515.8322402,29.1580708454
446683.592151,29.158071158
457088.1896149,29.1580714566
467735.1412872,29.1580717417
478630.0923226,29.158072014
489778.8193684,29.158072274
501187.2336273,29.1580725224
512861.3839914,29.1580727595
524807.4602498,29.158072986
537031.7963702,29.1580732023
549540.8738576,29.1580734088
562341.3251903,29.1580736061
575439.9373371,29.1580737945
588843.6553556,29.1580739744
602559.5860743,29.1580741462
616595.0018615,29.1580743102
630957.3444802,29.1580744669
645654.2290346,29.1580746166
660693.4480076,29.1580747595
676082.975392,29.1580748959
691830.9709189,29.1580750263
707945.7843841,29.1580751507
724435.960075,29.1580752696
741310.2413009,29.1580753831
758577.5750292,29.1580754915
776247.1166287,29.158075595
794328.2347243,29.1580756939
812830.5161641,29.1580757883
831763.7711027,29.1580758784
851138.0382024,29.1580759645
870963.5899561,29.1580760468
891250.9381337,29.1580761253
912010.8393559,29.1580762003
933254.300797,29.1580762719
954992.5860214,29.1580763403
977237.2209558,29.1580764056
1000000,29.158076468
1023292.992281,29.1580765276
1047128.548051,29.1580765845
1071519.305238,29.1580766388
1096478.196143,29.1580766907
1122018.454302,29.1580767402
1148153.621497,29.1580767875
1174897.55494,29.1580768327
1202264.434617,29.1580768759
1230268.770812,29.1580769171
1258925.411794,29.1580769565
1288249.551693,29.158076994
1318256.738556,29.1580770299
1348962.882592,29.1580770642
1380384.264603,29.158077097
1412537.544623,29.1580771282
1445439.770746,29.1580771581
1479108.388168,29.1580771866
1513561.248436,29.1580772138
1548816.618912,29.1580772398
1584893.192461,29.1580772647
1621810.097359,29.1580772884
1659586.907438,29.158077311
1698243.652462,29.1580773326
1737800.828749,29.1580773533
1778279.410039,29.158077373
1819700.85861,29.1580773919
1862087.136663,29.1580774099
1905460.717963,29.158077427
1949844.599758,29.1580774434
1995262.314969,29.1580774591
2041737.944669,29.1580774741
2089296.130854,29.1580774884
2137962.089502,29.158077502
2187761.62395,29.158077515
2238721.138568,29.1580775275
2290867.652768,29.1580775394
2344228.81532,29.1580775507
2398832.919019,29.1580775616
2454708.915685,29.1580775719
2511886.43151,29.1580775818
2570395.782769,29.1580775912
2630267.991895,29.1580776003
2691534.803927,29.1580776089
2754228.703338,29.1580776171
2818382.931264,29.1580776249
2884031.503127,29.1580776324
2951209.226666,29.1580776396
3019951.720402,29.1580776464
3090295.432514,29.158077653
3162277.660168,29.1580776592
3235936.569296,29.1580776652
3311311.214826,29.1580776709
3388441.561392,29.1580776763
3467368.504525,29.1580776815
3548133.892336,29.1580776864
3630780.547701,29.1580776912
3715352.290972,29.1580776957
3801893.963206,29.1580777
3890451.449943,29.1580777041
3981071.705535,29.1580777081
4073802.778041,29.1580777118
4168693.834703,29.1580777154
4265795.188016,29.1580777188
4365158.322402,29.1580777221
4466835.92151,29.1580777252
4570881.896149,29.1580777282
4677351.412872,29.1580777311
4786300.923226,29.1580777338
4897788.193684,29.1580777364
5011872.336273,29.1580777389
5128613.839914,29.1580777413
5248074.602498,29.1580777435
5370317.963702,29.1580777457
5495408.738576,29.1580777477
5623413.251903,29.1580777497
5754399.373371,29.1580777516
5888436.553556,29.1580777534
6025595.860743,29.1580777551
6165950.018615,29.1580777568
6309573.444802,29.1580777583
6456542.290346,29.1580777598
6606934.480076,29.1580777613
6760829.75392,29.1580777626
6918309.709189,29.1580777639
7079457.843841,29.1580777652
7244359.60075,29.1580777664
7413102.413009,29.1580777675
7585775.750292,29.1580777686
7762471.166287,29.1580777696
7943282.347243,29.1580777706
8128305.161641,29.1580777715
8317637.711027,29.1580777724
8511380.382024,29.1580777733
8709635.899561,29.1580777741
8912509.381337,29.1580777749
9120108.393559,29.1580777757
9332543.00797,29.1580777764
9549925.860214,29.1580777771
9772372.209558,29.1580777777
10000000,29.1580777783
10232929.92281,29.1580777789
10471285.48051,29.1580777795
10715193.05238,29.15807778
10964781.96143,29.1580777806
11220184.54302,29.1580777811
11481536.21497,29.1580777815
11748975.5494,29.158077782
12022644.34617,29.1580777824
12302687.70812,29.1580777828
12589254.11794,29.1580777832
12882495.51693,29.1580777836
13182567.38556,29.158077784
13489628.82592,29.1580777843
13803842.64603,29.1580777846
14125375.44623,29.1580777849
14454397.70746,29.1580777852
14791083.88168,29.1580777855
15135612.48436,29.1580777858
15488166.18912,29.1580777861
15848931.92461,29.1580777863
16218100.97359,29.1580777865
16595869.07438,29.1580777868
16982436.52462,29.158077787
17378008.28749,29.1580777872
17782794.10039,29.1580777874
18197008.5861,29.1580777876
18620871.36663,29.1580777878
19054607.17963,29.1580777879
19498445.99758,29.1580777881
19952623.14969,29.1580777883
20417379.44669,29.1580777884
20892961.30854,29.1580777885
21379620.89502,29.1580777887
21877616.2395,29.1580777888
22387211.38568,29.1580777889
22908676.52768,29.1580777891
23442288.1532,29.1580777892
23988329.19019,29.1580777893
24547089.15685,29.1580777894
25118864.3151,29.1580777895
25703957.82769,29.1580777896
26302679.91895,29.1580777897
26915348.03927,29.1580777897
27542287.03338,29.1580777898
28183829.31264,29.1580777899
28840315.03127,29.15807779
29512092.26666,29.1580777901
30199517.20402,29.1580777901
30902954.32514,29.1580777902
31622776.60168,29.1580777903
32359365.69296,29.1580777903
33113112.14826,29.1580777904
33884415.61392,29.1580777904
34673685.04525,29.1580777905
35481338.92336,29.1580777905
36307805.47701,29.1580777906
37153522.90972,29.1580777906
38018939.63206,29.1580777907
38904514.49943,29.1580777907
39810717.05535,29.1580777907
40738027.78041,29.1580777908
41686938.34703,29.1580777908
42657951.88016,29.1580777908
43651583.22402,29.1580777909
44668359.2151,29.1580777909
45708818.96149,29.1580777909
46773514.12872,29.158077791
47863009.23226,29.158077791
48977881.93684,29.158077791
50118723.36273,29.158077791
51286138.39914,29.1580777911
52480746.02498,29.1580777911
53703179.63702,29.1580777911
54954087.38576,29.1580777911
56234132.51903,29.1580777912
57543993.73371,29.1580777912
58884365.53556,29.1580777912
60255958.60743,29.1580777912
61659500.18615,29.1580777912
63095734.44802,29.1580777912
64565422.90346,29.1580777913
66069344.80076,29.1580777913
67608297.5392,29.1580777913
69183097.09189,29.1580777913
70794578.43841,29.1580777913
72443596.0075,29.1580777913
74131024.13009,29.1580777913
75857757.50292,29.1580777913
77624711.66287,29.1580777914
79432823.47243,29.1580777914
81283051.61641,29.1580777914
83176377.11027,29.1580777914
85113803.82024,29.1580777914
87096358.99561,29.1580777914
89125093.81337,29.1580777914
91201083.93559,29.1580777914
93325430.0797,29.1580777914
95499258.60214,29.1580777914
97723722.09558,29.1580777914
100000000,29.1580777914
102329299.2281,29.1580777914
104712854.8051,29.1580777915
107151930.5238,29.1580777915
109647819.6143,29.1580777915
112201845.4302,29.1580777915
114815362.1497,29.1580777915
117489755.494,29.1580777915
120226443.4617,29.1580777915
123026877.0812,29.1580777915
125892541.1794,29.1580777915
128824955.1693,29.1580777915
131825673.8556,29.1580777915
134896288.2592,29.1580777915
138038426.4603,29.1580777915
141253754.4623,29.1580777915
144543977.0746,29.1580777915
147910838.8168,29.1580777915
151356124.8436,29.1580777915
154881661.8912,29.1580777915
158489319.2461,29.1580777915
162181009.7359,29.1580777915
165958690.7438,29.1580777915
169824365.2462,29.1580777915
173780082.8749,29.1580777915
177827941.0039,29.1580777915
181970085.861,29.1580777915
186208713.6663,29.1580777915
190546071.7963,29.1580777915
194984459.9758,29.1580777915
199526231.4969,29.1580777915
204173794.4669,29.1580777915
208929613.0854,29.1580777915
213796208.9502,29.1580777915
218776162.395,29.1580777915
223872113.8568,29.1580777915
229086765.2768,29.1580777915
234422881.532,29.1580777916
239883291.9019,29.1580777916
245470891.5685,29.1580777916
251188643.151,29.1580777916
257039578.2769,29.1580777916
263026799.1895,29.1580777916
269153480.3927,29.1580777916
275422870.3338,29.1580777916
281838293.1264,29.1580777916
288403150.3127,29.1580777916
295120922.6666,29.1580777916
301995172.0402,29.1580777916
309029543.2514,29.1580777916
316227766.0168,29.1580777916
323593656.9296,29.1580777916
331131121.4826,29.1580777916
338844156.1392,29.1580777916
346736850.4525,29.1580777916
354813389.2336,29.1580777916
363078054.7701,29.1580777916
371535229.0972,29.1580777916
380189396.3206,29.1580777916
389045144.9943,29.1580777916
398107170.5535,29.1580777916
407380277.8041,29.1580777916
416869383.4703,29.1580777916
426579518.8016,29.1580777916
436515832.2402,29.1580777916
446683592.151,29.1580777916
457088189.6149,29.1580777916
467735141.2872,29.1580777916
478630092.3226,29.1580777916
489778819.3684,29.1580777916
501187233.6273,29.1580777916
512861383.9914,29.1580777916
524807460.2498,29.1580777916
537031796.3702,29.1580777916
549540873.8576,29.1580777916
562341325.1903,29.1580777916
575439937.3371,29.1580777916
588843655.3556,29.1580777916
602559586.0743,29.1580777916
616595001.8615,29.1580777916
630957344.4802,29.1580777916
645654229.0346,29.1580777916
660693448.0076,29.1580777916
676082975.392,29.1580777916
691830970.9189,29.1580777916
707945784.3841,29.1580777916
724435960.075,29.1580777916
741310241.3009,29.1580777916
758577575.0292,29.1580777916
776247116.6287,29.1580777916
794328234.7243,29.1580777916
812830516.1641,29.1580777916
831763771.1027,29.1580777916
851138038.2024,29.1580777916
870963589.9561,29.1580777916
891250938.1337,29.1580777916
912010839.3559,29.1580777916
933254300.797,29.1580777916
954992586.0214,29.1580777916
977237220.9558,29.1580777916
1000000000,29.1580777916
1023292992.281,29.1580777916
1047128548.051,29.1580777916
1071519305.238,29.1580777916
1096478196.143,29.1580777916
1122018454.302,29.1580777916
1148153621.497,29.1580777916
1174897554.94,29.1580777916
1202264434.617,29.1580777916
1230268770.812,29.1580777916
1258925411.794,29.1580777916
1288249551.693,29.1580777916
1318256738.556,29.1580777916
1348962882.592,29.1580777916
1380384264.603,29.1580777916
1412537544.623,29.1580777916
1445439770.746,29.1580777916
1479108388.168,29.1580777916
1513561248.436,29.1580777916
1548816618.912,29.1580777916
1584893192.461,29.1580777916
1621810097.359,29.1580777916
1659586907.438,29.1580777916
1698243652.462,29.1580777916
1737800828.749,29.1580777916
1778279410.039,29.1580777916
1819700858.61,29.1580777916
1862087136.663,29.1580777916
1905460717.963,29.1580777916
1949844599.758,29.1580777916
1995262314.969,29.1580777916
2041737944.669,29.1580777916
2089296130.854,29.1580777916
2137962089.502,29.1580777916
2187761623.949,29.1580777916
2238721138.568,29.1580777916
2290867652.768,29.1580777916
2344228815.32,29.1580777916
2398832919.019,29.1580777916
2454708915.685,29.1580777916
2511886431.51,29.1580777916
2570395782.769,29.1580777916
2630267991.895,29.1580777916
2691534803.927,29.1580777916
2754228703.338,29.1580777916
2818382931.264,29.1580777916
2884031503.127,29.1580777916
2951209226.666,29.1580777916
3019951720.402,29.1580777916
3090295432.514,29.1580777916
3162277660.168,29.1580777916
3235936569.296,29.1580777916
3311311214.826,29.1580777916
3388441561.392,29.1580777916
3467368504.525,29.1580777916
3548133892.336,29.1580777916
3630780547.701,29.1580777916
3715352290.972,29.1580777916
3801893963.206,29.1580777916
3890451449.943,29.1580777916
3981071705.535,29.1580777916
4073802778.041,29.1580777916
4168693834.703,29.1580777916
4265795188.016,29.1580777916
4365158322.402,29.1580777916
4466835921.51,29.1580777916
4570881896.149,29.1580777916
4677351412.872,29.1580777916
4786300923.226,29.1580777916
4897788193.684,29.1580777916
5011872336.273,29.1580777916
5128613839.914,29.1580777916
5248074602.498,29.1580777916
5370317963.702,29.1580777916
5495408738.576,29.1580777916
5623413251.903,29.1580777916
5754399373.371,29.1580777916
5888436553.556,29.1580777916
6025595860.743,29.1580777916
6165950018.615,29.1580777916
6309573444.802,29.1580777916
6456542290.346,29.1580777916
6606934480.076,29.1580777916
6760829753.92,29.1580777916
6918309709.189,29.1580777916
7079457843.841,29.1580777916
7244359600.75,29.1580777916
7413102413.009,29.1580777916
7585775750.292,29.1580777916
7762471166.287,29.1580777916
7943282347.243,29.1580777916
8128305161.641,29.1580777916
8317637711.026,29.1580777916
8511380382.024,29.1580777916
8709635899.561,29.1580777916
8912509381.337,29.1580777916
9120108393.559,29.1580777916
9332543007.97,29.1580777916
9549925860.214,29.1580777916
9772372209.558,29.1580777916
10000000000,29.1580777916
