X,Y
77.6247116629,0.0125345807
79.4328234724,0.0125456999
81.2830516164,0.0125563463
83.1763771103,0.0125665389
85.1138038202,0.012576296
87.0963589956,0.0125856351
89.1250938134,0.0125945734
91.2010839356,0.0126031272
93.3254300797,0.0126113123
95.4992586021,0.0126191439
97.7237220956,0.0126266367
100,0.0126338047
102.3292992281,0.0126406615
104.7128548051,0.0126472202
107.1519305238,0.0126534932
109.6478196143,0.0126594925
112.2018454302,0.0126652299
114.8153621497,0.0126707163
117.489755494,0.0126759624
120.2264434617,0.0126809785
123.0268770812,0.0126857744
125.8925411794,0.0126903596
128.8249551693,0.012694743
131.8256738556,0.0126989334
134.8962882592,0.012702939
138.0384264603,0.0127067679
141.2537544623,0.0127104277
144.5439770746,0.0127139258
147.9108388168,0.0127172691
151.3561248436,0.0127204644
154.8816618912,0.0127235181
158.4893192461,0.0127264365
162.1810097359,0.0127292254
165.9586907438,0.0127318904
169.8243652462,0.0127344371
173.7800828749,0.0127368706
177.8279410039,0.0127391959
181.970085861,0.0127414177
186.2087136663,0.0127435406
190.5460717963,0.0127455689
194.9844599758,0.0127475069
199.5262314969,0.0127493584
204.173794467,0.0127511274
208.9296130854,0.0127528175
213.7962089502,0.0127544321
218.776162395,0.0127559746
223.8721138568,0.0127574482
229.0867652768,0.0127588559
234.422881532,0.0127602008
239.8832919019,0.0127614855
245.4708915685,0.0127627127
251.188643151,0.0127638851
257.0395782769,0.012765005
263.0267991895,0.0127660747
269.1534803927,0.0127670966
275.4228703338,0.0127680727
281.8382931264,0.012769005
288.4031503127,0.0127698956
295.1209226666,0.0127707463
301.9951720402,0.0127715589
309.0295432514,0.012772335
316.2277660168,0.0127730764
323.5936569296,0.0127737845
331.1311214826,0.0127744608
338.8441561392,0.0127751068
346.7368504525,0.0127757238
354.8133892336,0.0127763131
363.0780547701,0.012776876
371.5352290972,0.0127774136
380.1893963206,0.0127779271
389.0451449943,0.0127784175
398.1071705535,0.0127788859
407.3802778041,0.0127793333
416.8693834703,0.0127797606
426.5795188016,0.0127801686
436.5158322402,0.0127805584
446.683592151,0.0127809307
457.0881896149,0.0127812862
467.7351412872,0.0127816257
478.6300923226,0.01278195
489.7788193684,0.0127822598
501.1872336273,0.0127825556
512.8613839914,0.0127828381
524.8074602498,0.0127831079
537.0317963702,0.0127833656
549.5408738576,0.0127836117
562.3413251903,0.0127838467
575.4399373372,0.0127840712
588.8436553556,0.0127842856
602.5595860744,0.0127844903
616.5950018615,0.0127846858
630.9573444802,0.0127848726
645.6542290347,0.0127850509
660.6934480076,0.0127852213
676.082975392,0.0127853839
691.8309709189,0.0127855393
707.9457843841,0.0127856876
724.435960075,0.0127858293
741.3102413009,0.0127859646
758.5775750292,0.0127860939
776.2471166287,0.0127862173
794.3282347243,0.0127863352
812.8305161641,0.0127864477
831.7637711027,0.0127865552
851.1380382024,0.0127866579
870.9635899561,0.012786756
891.2509381337,0.0127868496
912.0108393559,0.012786939
933.254300797,0.0127870244
954.9925860214,0.012787106
977.2372209558,0.0127871839
1000,0.0127872583
1023.292992281,0.0127873293
1047.128548051,0.0127873971
1071.519305238,0.0127874619
1096.478196143,0.0127875238
1122.018454302,0.0127875829
1148.153621497,0.0127876393
1174.89755494,0.0127876932
1202.264434617,0.0127877447
1230.268770812,0.0127877939
1258.925411794,0.0127878408
1288.249551693,0.0127878856
1318.256738556,0.0127879284
1348.962882592,0.0127879693
1380.384264603,0.0127880084
1412.537544623,0.0127880457
1445.439770746,0.0127880813
1479.108388168,0.0127881153
1513.561248436,0.0127881478
1548.816618912,0.0127881788
1584.893192461,0.0127882084
1621.810097359,0.0127882367
1659.586907438,0.0127882637
1698.243652462,0.0127882895
1737.800828749,0.0127883141
1778.279410039,0.0127883377
1819.70085861,0.0127883601
1862.087136663,0.0127883816
1905.460717963,0.0127884021
1949.844599758,0.0127884217
1995.262314969,0.0127884403
2041.73794467,0.0127884582
2089.296130854,0.0127884752
2137.962089502,0.0127884915
2187.76162395,0.0127885071
2238.721138568,0.0127885219
2290.867652768,0.0127885361
2344.22881532,0.0127885496
2398.832919019,0.0127885626
2454.708915685,0.0127885749
2511.88643151,0.0127885867
2570.395782769,0.012788598
2630.267991895,0.0127886087
2691.534803927,0.012788619
2754.228703338,0.0127886288
2818.382931264,0.0127886382
2884.031503127,0.0127886471
2951.209226666,0.0127886557
3019.951720402,0.0127886638
3090.295432514,0.0127886716
3162.277660168,0.012788679
3235.936569296,0.0127886862
3311.311214826,0.0127886929
3388.441561392,0.0127886994
3467.368504525,0.0127887056
3548.133892336,0.0127887115
3630.780547701,0.0127887172
3715.352290972,0.0127887226
3801.893963206,0.0127887277
3890.451449943,0.0127887326
3981.071705535,0.0127887373
4073.802778041,0.0127887418
4168.693834703,0.0127887461
4265.795188016,0.0127887502
4365.158322402,0.0127887541
4466.83592151,0.0127887578
4570.881896149,0.0127887614
4677.351412872,0.0127887648
4786.300923226,0.012788768
4897.788193684,0.0127887711
5011.872336273,0.0127887741
5128.613839914,0.0127887769
5248.074602498,0.0127887796
5370.317963702,0.0127887822
5495.408738576,0.0127887847
5623.413251903,0.012788787
5754.399373372,0.0127887893
5888.436553556,0.0127887914
6025.595860744,0.0127887935
6165.950018615,0.0127887954
6309.573444802,0.0127887973
6456.542290347,0.0127887991
6606.934480076,0.0127888008
6760.82975392,0.0127888024
6918.309709189,0.012788804
7079.457843841,0.0127888054
7244.35960075,0.0127888069
7413.102413009,0.0127888082
7585.775750292,0.0127888095
7762.471166287,0.0127888107
7943.282347243,0.0127888119
8128.305161641,0.012788813
8317.637711027,0.0127888141
8511.380382024,0.0127888151
8709.635899561,0.0127888161
8912.509381337,0.0127888171
9120.108393559,0.012788818
9332.54300797,0.0127888188
9549.925860214,0.0127888196
9772.372209558,0.0127888204
10000,0.0127888212
10232.92992281,0.0127888219
10471.28548051,0.0127888225
10715.19305238,0.0127888232
10964.78196143,0.0127888238
11220.18454302,0.0127888244
11481.53621497,0.012788825
11748.9755494,0.0127888255
12022.64434617,0.012788826
12302.68770812,0.0127888265
12589.25411794,0.012788827
12882.49551693,0.0127888274
13182.56738556,0.0127888279
13489.62882592,0.0127888283
13803.84264603,0.0127888287
14125.37544623,0.012788829
14454.39770746,0.0127888294
14791.08388168,0.0127888297
15135.61248436,0.0127888301
15488.16618912,0.0127888304
15848.93192461,0.0127888307
16218.10097359,0.0127888309
16595.86907438,0.0127888312
16982.43652462,0.0127888315
17378.00828749,0.0127888317
17782.79410039,0.012788832
18197.0085861,0.0127888322
18620.87136663,0.0127888324
19054.60717963,0.0127888326
19498.44599758,0.0127888328
19952.62314969,0.012788833
20417.3794467,0.0127888332
20892.96130854,0.0127888333
21379.62089502,0.0127888335
21877.6162395,0.0127888336
22387.21138568,0.0127888338
22908.67652768,0.0127888339
23442.2881532,0.0127888341
23988.32919019,0.0127888342
24547.08915685,0.0127888343
25118.8643151,0.0127888344
25703.95782769,0.0127888346
26302.67991895,0.0127888347
26915.34803927,0.0127888348
27542.28703338,0.0127888349
28183.82931264,0.012788835
28840.31503127,0.012788835
29512.09226666,0.0127888351
30199.51720402,0.0127888352
30902.95432514,0.0127888353
31622.77660168,0.0127888354
32359.36569296,0.0127888354
33113.11214826,0.0127888355
33884.41561392,0.0127888356
34673.68504525,0.0127888356
35481.33892336,0.0127888357
36307.80547701,0.0127888357
37153.52290972,0.0127888358
38018.93963206,0.0127888359
38904.51449943,0.0127888359
39810.71705535,0.0127888359
40738.02778041,0.012788836
41686.93834703,0.012788836
42657.95188016,0.0127888361
43651.58322402,0.0127888361
44668.3592151,0.0127888362
45708.81896149,0.0127888362
46773.51412872,0.0127888362
47863.00923226,0.0127888363
48977.88193684,0.0127888363
50118.72336273,0.0127888363
51286.13839914,0.0127888363
52480.74602498,0.0127888364
53703.17963702,0.0127888364
54954.08738576,0.0127888364
56234.13251903,0.0127888364
57543.99373372,0.0127888365
58884.36553556,0.0127888365
60255.95860744,0.0127888365
61659.50018615,0.0127888365
63095.73444802,0.0127888365
64565.42290346,0.0127888366
66069.34480076,0.0127888366
67608.2975392,0.0127888366
69183.09709189,0.0127888366
70794.57843841,0.0127888366
72443.5960075,0.0127888366
74131.02413009,0.0127888367
75857.75750292,0.0127888367
77624.71166287,0.0127888367
79432.82347243,0.0127888367
81283.05161641,0.0127888367
83176.37711027,0.0127888367
85113.80382024,0.0127888367
87096.35899561,0.0127888367
89125.09381337,0.0127888367
91201.08393559,0.0127888368
93325.4300797,0.0127888368
95499.25860214,0.0127888368
97723.72209558,0.0127888368
100000,0.0127888368
102329.2992281,0.0127888368
104712.8548051,0.0127888368
107151.9305238,0.0127888368
109647.8196143,0.0127888368
112201.8454302,0.0127888368
114815.3621497,0.0127888368
117489.755494,0.0127888368
120226.4434617,0.0127888368
123026.8770812,0.0127888368
125892.5411794,0.0127888368
128824.9551693,0.0127888368
131825.6738556,0.0127888369
134896.2882592,0.0127888369
138038.4264603,0.0127888369
141253.7544623,0.0127888369
144543.9770746,0.0127888369
147910.8388168,0.0127888369
151356.1248436,0.0127888369
154881.6618912,0.0127888369
158489.3192461,0.0127888369
162181.0097359,0.0127888369
165958.6907438,0.0127888369
169824.3652462,0.0127888369
173780.0828749,0.0127888369
177827.9410039,0.0127888369
181970.085861,0.0127888369
186208.7136663,0.0127888369
190546.0717963,0.0127888369
194984.4599758,0.0127888369
199526.2314969,0.0127888369
204173.794467,0.0127888369
208929.6130854,0.0127888369
213796.2089502,0.0127888369
218776.162395,0.0127888369
223872.1138568,0.0127888369
229086.7652768,0.0127888369
234422.881532,0.0127888369
239883.2919019,0.0127888369
245470.8915685,0.0127888369
251188.643151,0.0127888369
257039.5782769,0.0127888369
263026.7991895,0.0127888369
269153.4803927,0.0127888369
275422.8703338,0.0127888369
281838.2931264,0.0127888369
288403.1503127,0.0127888369
295120.9226666,0.0127888369
301995.1720402,0.0127888369
309029.5432514,0.0127888369
316227.7660168,0.0127888369
323593.6569296,0.0127888369
331131.1214826,0.0127888369
338844.1561392,0.0127888369
346736.8504525,0.0127888369
354813.3892336,0.0127888369
363078.0547701,0.0127888369
371535.2290972,0.0127888369
380189.3963206,0.0127888369
389045.1449943,0.0127888369
398107.1705535,0.0127888369
407380.2778041,0.0127888369
416869.3834703,0.0127888369
426579.5188016,0.0127888369
436515.8322402,0.0127888369
446683.592151,0.0127888369
457088.1896149,0.0127888369
467735.1412872,0.0127888369
478630.0923226,0.0127888369
489778.8193684,0.0127888369
501187.2336273,0.0127888369
512861.3839914,0.0127888369
524807.4602498,0.0127888369
537031.7963702,0.0127888369
549540.8738576,0.0127888369
562341.3251903,0.0127888369
575439.9373371,0.0127888369
588843.6553556,0.0127888369
602559.5860743,0.0127888369
616595.0018615,0.0127888369
630957.3444802,0.0127888369
645654.2290346,0.0127888369
660693.4480076,0.0127888369
676082.975392,0.0127888369
691830.9709189,0.0127888369
707945.7843841,0.0127888369
724435.960075,0.0127888369
741310.2413009,0.0127888369
758577.5750292,0.0127888369
776247.1166287,0.0127888369
794328.2347243,0.0127888369
812830.5161641,0.0127888369
831763.7711027,0.0127888369
851138.0382024,0.0127888369
870963.5899561,0.0127888369
891250.9381337,0.0127888369
912010.8393559,0.0127888369
933254.300797,0.0127888369
954992.5860214,0.0127888369
977237.2209558,0.0127888369
1000000,0.0127888369
1023292.992281,0.0127888369
1047128.548051,0.0127888369
1071519.305238,0.0127888369
1096478.196143,0.0127888369
1122018.454302,0.0127888369
1148153.621497,0.0127888369
1174897.55494,0.0127888369
1202264.434617,0.0127888369
1230268.770812,0.0127888369
1258925.411794,0.0127888369
1288249.551693,0.0127888369
1318256.738556,0.0127888369
1348962.882592,0.0127888369
1380384.264603,0.0127888369
1412537.544623,0.0127888369
1445439.770746,0.0127888369
1479108.388168,0.0127888369
1513561.248436,0.0127888369
1548816.618912,0.0127888369
1584893.192461,0.0127888369
1621810.097359,0.0127888369
1659586.907438,0.0127888369
1698243.652462,0.0127888369
1737800.828749,0.0127888369
1778279.410039,0.0127888369
1819700.85861,0.0127888369
1862087.136663,0.0127888369
1905460.717963,0.0127888369
1949844.599758,0.0127888369
1995262.314969,0.0127888369
2041737.944669,0.0127888369
2089296.130854,0.0127888369
2137962.089502,0.0127888369
2187761.62395,0.0127888369
2238721.138568,0.0127888369
2290867.652768,0.0127888369
2344228.81532,0.0127888369
2398832.919019,0.0127888369
2454708.915685,0.0127888369
2511886.43151,0.0127888369
2570395.782769,0.0127888369
2630267.991895,0.0127888369
2691534.803927,0.0127888369
2754228.703338,0.0127888369
2818382.931264,0.0127888369
2884031.503127,0.0127888369
2951209.226666,0.0127888369
3019951.720402,0.0127888369
3090295.432514,0.0127888369
3162277.660168,0.0127888369
3235936.569296,0.0127888369
3311311.214826,0.0127888369
3388441.561392,0.0127888369
3467368.504525,0.0127888369
3548133.892336,0.0127888369
3630780.547701,0.0127888369
3715352.290972,0.0127888369
3801893.963206,0.0127888369
3890451.449943,0.0127888369
3981071.705535,0.0127888369
4073802.778041,0.0127888369
4168693.834703,0.0127888369
4265795.188016,0.0127888369
4365158.322402,0.0127888369
4466835.92151,0.0127888369
4570881.896149,0.0127888369
4677351.412872,0.0127888369
4786300.923226,0.0127888369
4897788.193684,0.0127888369
5011872.336273,0.0127888369
5128613.839914,0.0127888369
5248074.602498,0.0127888369
5370317.963702,0.0127888369
5495408.738576,0.0127888369
5623413.251903,0.0127888369
5754399.373371,0.0127888369
5888436.553556,0.0127888369
6025595.860743,0.0127888369
6165950.018615,0.0127888369
6309573.444802,0.0127888369
6456542.290346,0.0127888369
6606934.480076,0.0127888369
6760829.75392,0.0127888369
6918309.709189,0.0127888369
7079457.843841,0.0127888369
7244359.60075,0.0127888369
7413102.413009,0.0127888369
7585775.750292,0.0127888369
7762471.166287,0.0127888369
7943282.347243,0.0127888369
8128305.161641,0.0127888369
8317637.711027,0.0127888369
8511380.382024,0.0127888369
8709635.899561,0.0127888369
8912509.381337,0.0127888369
9120108.393559,0.0127888369
9332543.00797,0.0127888369
9549925.860214,0.0127888369
9772372.209558,0.0127888369
10000000,0.0127888369
10232929.92281,0.0127888369
10471285.48051,0.0127888369
10715193.05238,0.0127888369
10964781.96143,0.0127888369
11220184.54302,0.0127888369
11481536.21497,0.0127888369
11748975.5494,0.0127888369
12022644.34617,0.0127888369
12302687.70812,0.0127888369
12589254.11794,0.0127888369
12882495.51693,0.0127888369
13182567.38556,0.0127888369
13489628.82592,0.0127888369
13803842.64603,0.0127888369
14125375.44623,0.0127888369
14454397.70746,0.0127888369
14791083.88168,0.0127888369
15135612.48436,0.0127888369
15488166.18912,0.0127888369
15848931.92461,0.0127888369
16218100.97359,0.0127888369
16595869.07438,0.0127888369
16982436.52462,0.0127888369
17378008.28749,0.0127888369
17782794.10039,0.0127888369
18197008.5861,0.0127888369
18620871.36663,0.0127888369
19054607.17963,0.0127888369
19498445.99758,0.0127888369
19952623.14969,0.0127888369
20417379.44669,0.0127888369
20892961.30854,0.0127888369
21379620.89502,0.0127888369
21877616.2395,0.0127888369
22387211.38568,0.0127888369
22908676.52768,0.0127888369
23442288.1532,0.0127888369
23988329.19019,0.0127888369
24547089.15685,0.0127888369
25118864.3151,0.0127888369
25703957.82769,0.0127888369
26302679.91895,0.0127888369
26915348.03927,0.0127888369
27542287.03338,0.0127888369
28183829.31264,0.0127888369
28840315.03127,0.0127888369
29512092.26666,0.0127888369
30199517.20402,0.0127888369
30902954.32514,0.0127888369
31622776.60168,0.0127888369
32359365.69296,0.0127888369
33113112.14826,0.0127888369
33884415.61392,0.0127888369
34673685.04525,0.0127888369
35481338.92336,0.0127888369
36307805.47701,0.0127888369
37153522.90972,0.0127888369
38018939.63206,0.0127888369
38904514.49943,0.0127888369
39810717.05535,0.0127888369
40738027.78041,0.0127888369
41686938.34703,0.0127888369
42657951.88016,0.0127888369
43651583.22402,0.0127888369
44668359.2151,0.0127888369
45708818.96149,0.0127888369
46773514.12872,0.0127888369
47863009.23226,0.0127888369
48977881.93684,0.0127888369
50118723.36273,0.0127888369
51286138.39914,0.0127888369
52480746.02498,0.0127888369
53703179.63702,0.0127888369
54954087.38576,0.0127888369
56234132.51903,0.0127888369
57543993.73371,0.0127888369
58884365.53556,0.0127888369
60255958.60743,0.0127888369
61659500.18615,0.0127888369
63095734.44802,0.0127888369
64565422.90346,0.0127888369
66069344.80076,0.0127888369
67608297.5392,0.0127888369
69183097.09189,0.0127888369
70794578.43841,0.0127888369
72443596.0075,0.0127888369
74131024.13009,0.0127888369
75857757.50292,0.0127888369
77624711.66287,0.0127888369
79432823.47243,0.0127888369
81283051.61641,0.0127888369
83176377.11027,0.0127888369
85113803.82024,0.0127888369
87096358.99561,0.0127888369
89125093.81337,0.0127888369
91201083.93559,0.0127888369
93325430.0797,0.0127888369
95499258.60214,0.0127888369
97723722.09558,0.0127888369
100000000,0.0127888369
102329299.2281,0.0127888369
104712854.8051,0.0127888369
107151930.5238,0.0127888369
109647819.6143,0.0127888369
112201845.4302,0.0127888369
114815362.1497,0.0127888369
117489755.494,0.0127888369
120226443.4617,0.0127888369
123026877.0812,0.0127888369
125892541.1794,0.0127888369
128824955.1693,0.0127888369
131825673.8556,0.0127888369
134896288.2592,0.0127888369
138038426.4603,0.0127888369
141253754.4623,0.0127888369
144543977.0746,0.0127888369
147910838.8168,0.0127888369
151356124.8436,0.0127888369
154881661.8912,0.0127888369
158489319.2461,0.0127888369
162181009.7359,0.0127888369
165958690.7438,0.0127888369
169824365.2462,0.0127888369
173780082.8749,0.0127888369
177827941.0039,0.0127888369
181970085.861,0.0127888369
186208713.6663,0.0127888369
190546071.7963,0.0127888369
194984459.9758,0.0127888369
199526231.4969,0.0127888369
204173794.4669,0.0127888369
208929613.0854,0.0127888369
213796208.9502,0.0127888369
218776162.395,0.0127888369
223872113.8568,0.0127888369
229086765.2768,0.0127888369
234422881.532,0.0127888369
239883291.9019,0.0127888369
245470891.5685,0.0127888369
251188643.151,0.0127888369
257039578.2769,0.0127888369
263026799.1895,0.0127888369
269153480.3927,0.0127888369
275422870.3338,0.0127888369
281838293.1264,0.0127888369
288403150.3127,0.0127888369
295120922.6666,0.0127888369
301995172.0402,0.0127888369
309029543.2514,0.0127888369
316227766.0168,0.0127888369
323593656.9296,0.0127888369
331131121.4826,0.0127888369
338844156.1392,0.0127888369
346736850.4525,0.0127888369
354813389.2336,0.0127888369
363078054.7701,0.0127888369
371535229.0972,0.0127888369
380189396.3206,0.0127888369
389045144.9943,0.0127888369
398107170.5535,0.0127888369
407380277.8041,0.0127888369
416869383.4703,0.0127888369
426579518.8016,0.0127888369
436515832.2402,0.0127888369
446683592.151,0.0127888369
457088189.6149,0.0127888369
467735141.2872,0.0127888369
478630092.3226,0.0127888369
489778819.3684,0.0127888369
501187233.6273,0.0127888369
512861383.9914,0.0127888369
524807460.2498,0.0127888369
537031796.3702,0.0127888369
549540873.8576,0.0127888369
562341325.1903,0.0127888369
575439937.3371,0.0127888369
588843655.3556,0.0127888369
602559586.0743,0.0127888369
616595001.8615,0.0127888369
630957344.4802,0.0127888369
645654229.0346,0.0127888369
660693448.0076,0.0127888369
676082975.392,0.0127888369
691830970.9189,0.0127888369
707945784.3841,0.0127888369
724435960.075,0.0127888369
741310241.3009,0.0127888369
758577575.0292,0.0127888369
776247116.6287,0.0127888369
794328234.7243,0.0127888369
812830516.1641,0.0127888369
831763771.1027,0.0127888369
851138038.2024,0.0127888369
870963589.9561,0.0127888369
891250938.1337,0.0127888369
912010839.3559,0.0127888369
933254300.797,0.0127888369
954992586.0214,0.0127888369
977237220.9558,0.0127888369
1000000000,0.0127888369
1023292992.281,0.0127888369
1047128548.051,0.0127888369
1071519305.238,0.0127888369
1096478196.143,0.0127888369
1122018454.302,0.0127888369
1148153621.497,0.0127888369
1174897554.94,0.0127888369
1202264434.617,0.0127888369
1230268770.812,0.0127888369
1258925411.794,0.0127888369
1288249551.693,0.0127888369
1318256738.556,0.0127888369
1348962882.592,0.0127888369
1380384264.603,0.0127888369
1412537544.623,0.0127888369
1445439770.746,0.0127888369
1479108388.168,0.0127888369
1513561248.436,0.0127888369
1548816618.912,0.0127888369
1584893192.461,0.0127888369
1621810097.359,0.0127888369
1659586907.438,0.0127888369
1698243652.462,0.0127888369
1737800828.749,0.0127888369
1778279410.039,0.0127888369
1819700858.61,0.0127888369
1862087136.663,0.0127888369
1905460717.963,0.0127888369
1949844599.758,0.0127888369
1995262314.969,0.0127888369
2041737944.669,0.0127888369
2089296130.854,0.0127888369
2137962089.502,0.0127888369
2187761623.949,0.0127888369
2238721138.568,0.0127888369
2290867652.768,0.0127888369
2344228815.32,0.0127888369
2398832919.019,0.0127888369
2454708915.685,0.0127888369
2511886431.51,0.0127888369
2570395782.769,0.0127888369
2630267991.895,0.0127888369
2691534803.927,0.0127888369
2754228703.338,0.0127888369
2818382931.264,0.0127888369
2884031503.127,0.0127888369
2951209226.666,0.0127888369
3019951720.402,0.0127888369
3090295432.514,0.0127888369
3162277660.168,0.0127888369
3235936569.296,0.0127888369
3311311214.826,0.0127888369
3388441561.392,0.0127888369
3467368504.525,0.0127888369
3548133892.336,0.0127888369
3630780547.701,0.0127888369
3715352290.972,0.0127888369
3801893963.206,0.0127888369
3890451449.943,0.0127888369
3981071705.535,0.0127888369
4073802778.041,0.0127888369
4168693834.703,0.0127888369
4265795188.016,0.0127888369
4365158322.402,0.0127888369
4466835921.51,0.0127888369
4570881896.149,0.0127888369
4677351412.872,0.0127888369
4786300923.226,0.0127888369
4897788193.684,0.0127888369
5011872336.273,0.0127888369
5128613839.914,0.0127888369
5248074602.498,0.0127888369
5370317963.702,0.0127888369
5495408738.576,0.0127888369
5623413251.903,0.0127888369
5754399373.371,0.0127888369
5888436553.556,0.0127888369
6025595860.743,0.0127888369
6165950018.615,0.0127888369
6309573444.802,0.0127888369
6456542290.346,0.0127888369
6606934480.076,0.0127888369
6760829753.92,0.0127888369
6918309709.189,0.0127888369
7079457843.841,0.0127888369
7244359600.75,0.0127888369
7413102413.009,0.0127888369
7585775750.292,0.0127888369
7762471166.287,0.0127888369
7943282347.243,0.0127888369
8128305161.641,0.0127888369
8317637711.026,0.0127888369
8511380382.024,0.0127888369
8709635899.561,0.0127888369
8912509381.337,0.0127888369
9120108393.559,0.0127888369
9332543007.97,0.0127888369
9549925860.214,0.0127888369
9772372209.558,0.0127888369
10000000000,0.0127888369
