X,Y
10,0.0003253605
10.2329299228,0.0003329305
10.4712854805,0.0003406762
10.7151930524,0.0003486016
10.9647819614,0.000356711
11.220184543,0.0003650085
11.481536215,0.0003734984
11.7489755494,0.0003821853
12.0226443462,0.0003910735
12.3026877081,0.0004001678
12.5892541179,0.0004094729
12.8824955169,0.0004189935
13.1825673856,0.0004287347
13.4896288259,0.0004387014
13.803842646,0.000448899
14.1253754462,0.0004593325
14.4543977075,0.0004700074
14.7910838817,0.0004809293
15.1356124844,0.0004921037
15.4881661891,0.0005035364
15.8489319246,0.0005152333
16.2181009736,0.0005272003
16.5958690744,0.0005394437
16.9824365246,0.0005519696
17.3780082875,0.0005647845
17.7827941004,0.0005778948
18.1970085861,0.0005913074
18.6208713666,0.0006050289
19.0546071796,0.0006190663
19.4984459976,0.0006334268
19.9526231497,0.0006481175
20.4173794467,0.0006631459
20.8929613085,0.0006785194
21.379620895,0.0006942459
21.8776162395,0.0007103331
22.3872113857,0.0007267891
22.9086765277,0.000743622
23.4422881532,0.0007608401
23.9883291902,0.000778452
24.5470891569,0.0007964663
25.1188643151,0.0008148918
25.7039578277,0.0008337374
26.302679919,0.0008530125
26.9153480393,0.0008727262
27.5422870334,0.000892888
28.1838293126,0.0009135077
28.8403150313,0.000934595
29.5120922667,0.00095616
30.199517204,0.0009782128
30.9029543251,0.0010007638
31.6227766017,0.0010238235
32.359365693,0.0010474025
33.1131121483,0.0010715118
33.8844156139,0.0010961623
34.6736850453,0.0011213652
35.4813389234,0.001147132
36.307805477,0.0011734739
37.1535229097,0.0012004029
38.0189396321,0.0012279306
38.9045144994,0.001256069
39.8107170554,0.0012848302
40.7380277804,0.0013142265
41.686938347,0.0013442702
42.6579518802,0.0013749738
43.651583224,0.0014063501
44.6683592151,0.0014384115
45.7088189615,0.0014711711
46.7735141287,0.0015046417
47.8630092323,0.0015388363
48.9778819368,0.0015737679
50.1187233627,0.0016094496
51.2861383991,0.0016458946
52.480746025,0.0016831161
53.703179637,0.0017211271
54.9540873858,0.0017599409
56.234132519,0.0017995705
57.5439937337,0.001840029
58.8843655356,0.0018813294
60.2559586074,0.0019234845
61.6595001862,0.001966507
63.095734448,0.0020104096
64.5654229035,0.0020552045
66.0693448008,0.0021009041
67.6082975392,0.0021475201
69.1830970919,0.0021950643
70.7945784384,0.0022435478
72.4435960075,0.0022929817
74.1310241301,0.0023433763
75.8577575029,0.0023947419
77.6247116629,0.0024470878
79.4328234724,0.0025004233
81.2830516164,0.0025547565
83.1763771103,0.0026100954
85.1138038202,0.0026664469
87.0963589956,0.0027238173
89.1250938134,0.0027822121
91.2010839356,0.0028416359
93.3254300797,0.0029020922
95.4992586021,0.0029635837
97.7237220956,0.0030261119
100,0.0030896772
102.3292992281,0.0031542787
104.7128548051,0.0032199143
107.1519305238,0.0032865807
109.6478196143,0.0033542727
112.2018454302,0.0034229841
114.8153621497,0.0034927069
117.489755494,0.0035634315
120.2264434617,0.0036351465
123.0268770812,0.003707839
125.8925411794,0.0037814939
128.8249551693,0.0038560945
131.8256738556,0.0039316219
134.8962882592,0.0040080556
138.0384264603,0.0040853725
141.2537544623,0.0041635478
144.5439770746,0.0042425544
147.9108388168,0.0043223632
151.3561248436,0.0044029426
154.8816618912,0.0044842591
158.4893192461,0.0045662769
162.1810097359,0.0046489578
165.9586907438,0.0047322618
169.8243652462,0.0048161464
173.7800828749,0.0049005671
177.8279410039,0.0049854773
181.970085861,0.0050708284
186.2087136663,0.0051565699
190.5460717963,0.0052426492
194.9844599758,0.0053290123
199.5262314969,0.0054156033
204.173794467,0.0055023647
208.9296130854,0.005589238
213.7962089502,0.0056761629
218.776162395,0.0057630786
223.8721138568,0.0058499228
229.0867652768,0.005936633
234.422881532,0.0060231458
239.8832919019,0.0061093976
245.4708915685,0.0061953245
251.188643151,0.0062808629
257.0395782769,0.0063659493
263.0267991895,0.0064505208
269.1534803927,0.006534515
275.4228703338,0.0066178707
281.8382931264,0.0067005275
288.4031503127,0.0067824267
295.1209226666,0.0068635108
301.9951720402,0.0069437242
309.0295432514,0.0070230133
316.2277660168,0.0071013263
323.5936569296,0.007178614
331.1311214826,0.0072548292
338.8441561392,0.0073299276
346.7368504525,0.0074038675
354.8133892336,0.0074766096
363.0780547701,0.0075481179
371.5352290972,0.0076183591
380.1893963206,0.0076873029
389.0451449943,0.0077549219
398.1071705535,0.0078211921
407.3802778041,0.0078860921
416.8693834703,0.0079496038
426.5795188016,0.0080117121
436.5158322402,0.0080724046
446.683592151,0.0081316723
457.0881896149,0.0081895085
467.7351412872,0.0082459097
478.6300923226,0.0083008749
489.7788193684,0.0083544056
501.1872336273,0.008406506
512.8613839914,0.0084571825
524.8074602498,0.0085064437
537.0317963702,0.0085543004
549.5408738576,0.0086007656
562.3413251903,0.0086458537
575.4399373372,0.0086895812
588.8436553556,0.0087319662
602.5595860744,0.0087730279
616.5950018615,0.0088127873
630.9573444802,0.0088512662
645.6542290347,0.0088884879
660.6934480076,0.0089244762
676.082975392,0.008959256
691.8309709189,0.0089928529
707.9457843841,0.0090252931
724.435960075,0.0090566033
741.3102413009,0.0090868106
758.5775750292,0.0091159422
776.2471166287,0.0091440259
794.3282347243,0.0091710894
812.8305161641,0.0091971604
831.7637711027,0.0092222667
851.1380382024,0.009246436
870.9635899561,0.0092696958
891.2509381337,0.0092920734
912.0108393559,0.0093135958
933.254300797,0.0093342898
954.9925860214,0.0093541817
977.2372209558,0.0093732975
1000,0.0093916629
1023.292992281,0.0094093028
1047.128548051,0.0094262419
1071.519305238,0.0094425043
1096.478196143,0.0094581136
1122.018454302,0.0094730928
1148.153621497,0.0094874646
1174.89755494,0.0095012507
1202.264434617,0.0095144726
1230.268770812,0.0095271511
1258.925411794,0.0095393064
1288.249551693,0.0095509582
1318.256738556,0.0095621255
1348.962882592,0.0095728269
1380.384264603,0.0095830802
1412.537544623,0.0095929028
1445.439770746,0.0096023116
1479.108388168,0.0096113229
1513.561248436,0.0096199523
1548.816618912,0.009628215
1584.893192461,0.0096361258
1621.810097359,0.0096436987
1659.586907438,0.0096509476
1698.243652462,0.0096578854
1737.800828749,0.009664525
1778.279410039,0.0096708785
1819.70085861,0.0096769578
1862.087136663,0.0096827742
1905.460717963,0.0096883386
1949.844599758,0.0096936616
1995.262314969,0.0096987531
2041.73794467,0.0097036231
2089.296130854,0.0097082806
2137.962089502,0.0097127349
2187.76162395,0.0097169943
2238.721138568,0.0097210674
2290.867652768,0.0097249618
2344.22881532,0.0097286854
2398.832919019,0.0097322454
2454.708915685,0.0097356488
2511.88643151,0.0097389023
2570.395782769,0.0097420125
2630.267991895,0.0097449855
2691.534803927,0.0097478272
2754.228703338,0.0097505433
2818.382931264,0.0097531393
2884.031503127,0.0097556204
2951.209226666,0.0097579916
3019.951720402,0.0097602577
3090.295432514,0.0097624233
3162.277660168,0.0097644928
3235.936569296,0.0097664703
3311.311214826,0.00976836
3388.441561392,0.0097701656
3467.368504525,0.009771891
3548.133892336,0.0097735395
3630.780547701,0.0097751146
3715.352290972,0.0097766195
3801.893963206,0.0097780573
3890.451449943,0.009779431
3981.071705535,0.0097807434
4073.802778041,0.0097819973
4168.693834703,0.0097831952
4265.795188016,0.0097843395
4365.158322402,0.0097854328
4466.83592151,0.0097864771
4570.881896149,0.0097874748
4677.351412872,0.0097884279
4786.300923226,0.0097893383
4897.788193684,0.009790208
5011.872336273,0.0097910388
5128.613839914,0.0097918323
5248.074602498,0.0097925904
5370.317963702,0.0097933145
5495.408738576,0.0097940061
5623.413251903,0.0097946667
5754.399373372,0.0097952978
5888.436553556,0.0097959005
6025.595860744,0.0097964763
6165.950018615,0.0097970262
6309.573444802,0.0097975514
6456.542290347,0.0097980531
6606.934480076,0.0097985323
6760.82975392,0.00979899
6918.309709189,0.0097994271
7079.457843841,0.0097998446
7244.35960075,0.0098002434
7413.102413009,0.0098006243
7585.775750292,0.009800988
7762.471166287,0.0098013355
7943.282347243,0.0098016673
8128.305161641,0.0098019843
8317.637711027,0.009802287
8511.380382024,0.0098025761
8709.635899561,0.0098028522
8912.509381337,0.0098031159
9120.108393559,0.0098033677
9332.54300797,0.0098036083
9549.925860214,0.009803838
9772.372209558,0.0098040574
10000,0.009804267
10232.92992281,0.0098044671
10471.28548051,0.0098046582
10715.19305238,0.0098048408
10964.78196143,0.0098050151
11220.18454302,0.0098051816
11481.53621497,0.0098053406
11748.9755494,0.0098054924
12022.64434617,0.0098056375
12302.68770812,0.009805776
12589.25411794,0.0098059083
12882.49551693,0.0098060346
13182.56738556,0.0098061553
13489.62882592,0.0098062705
13803.84264603,0.0098063805
14125.37544623,0.0098064856
14454.39770746,0.009806586
14791.08388168,0.0098066818
15135.61248436,0.0098067734
15488.16618912,0.0098068608
15848.93192461,0.0098069443
16218.10097359,0.009807024
16595.86907438,0.0098071002
16982.43652462,0.0098071729
17378.00828749,0.0098072424
17782.79410039,0.0098073087
18197.0085861,0.009807372
18620.87136663,0.0098074325
19054.60717963,0.0098074903
19498.44599758,0.0098075455
19952.62314969,0.0098075982
20417.3794467,0.0098076485
20892.96130854,0.0098076965
21379.62089502,0.0098077424
21877.6162395,0.0098077863
22387.21138568,0.0098078281
22908.67652768,0.0098078681
23442.2881532,0.0098079063
23988.32919019,0.0098079427
24547.08915685,0.0098079775
25118.8643151,0.0098080108
25703.95782769,0.0098080425
26302.67991895,0.0098080729
26915.34803927,0.0098081018
27542.28703338,0.0098081295
28183.82931264,0.0098081559
28840.31503127,0.0098081811
29512.09226666,0.0098082052
30199.51720402,0.0098082282
30902.95432514,0.0098082502
31622.77660168,0.0098082712
32359.36569296,0.0098082912
33113.11214826,0.0098083103
33884.41561392,0.0098083286
34673.68504525,0.0098083461
35481.33892336,0.0098083627
36307.80547701,0.0098083786
37153.52290972,0.0098083938
38018.93963206,0.0098084084
38904.51449943,0.0098084222
39810.71705535,0.0098084355
40738.02778041,0.0098084481
41686.93834703,0.0098084602
42657.95188016,0.0098084717
43651.58322402,0.0098084827
44668.3592151,0.0098084932
45708.81896149,0.0098085033
46773.51412872,0.0098085129
47863.00923226,0.009808522
48977.88193684,0.0098085308
50118.72336273,0.0098085391
51286.13839914,0.0098085471
52480.74602498,0.0098085547
53703.17963702,0.009808562
54954.08738576,0.0098085689
56234.13251903,0.0098085756
57543.99373372,0.0098085819
58884.36553556,0.009808588
60255.95860744,0.0098085937
61659.50018615,0.0098085993
63095.73444802,0.0098086045
64565.42290346,0.0098086096
66069.34480076,0.0098086144
67608.2975392,0.009808619
69183.09709189,0.0098086233
70794.57843841,0.0098086275
72443.5960075,0.0098086315
74131.02413009,0.0098086354
75857.75750292,0.009808639
77624.71166287,0.0098086425
79432.82347243,0.0098086458
81283.05161641,0.009808649
83176.37711027,0.009808652
85113.80382024,0.0098086549
87096.35899561,0.0098086577
89125.09381337,0.0098086603
91201.08393559,0.0098086628
93325.4300797,0.0098086653
95499.25860214,0.0098086676
97723.72209558,0.0098086698
100000,0.0098086718
102329.2992281,0.0098086739
104712.8548051,0.0098086758
107151.9305238,0.0098086776
109647.8196143,0.0098086793
112201.8454302,0.009808681
114815.3621497,0.0098086826
117489.755494,0.0098086841
120226.4434617,0.0098086856
123026.8770812,0.009808687
125892.5411794,0.0098086883
128824.9551693,0.0098086895
131825.6738556,0.0098086908
134896.2882592,0.0098086919
138038.4264603,0.009808693
141253.7544623,0.0098086941
144543.9770746,0.0098086951
147910.8388168,0.009808696
151356.1248436,0.0098086969
154881.6618912,0.0098086978
158489.3192461,0.0098086986
162181.0097359,0.0098086994
165958.6907438,0.0098087002
169824.3652462,0.0098087009
173780.0828749,0.0098087016
177827.9410039,0.0098087023
181970.085861,0.0098087029
186208.7136663,0.0098087035
190546.0717963,0.0098087041
194984.4599758,0.0098087047
199526.2314969,0.0098087052
204173.794467,0.0098087057
208929.6130854,0.0098087062
213796.2089502,0.0098087066
218776.162395,0.0098087071
223872.1138568,0.0098087075
229086.7652768,0.0098087079
234422.881532,0.0098087083
239883.2919019,0.0098087086
245470.8915685,0.009808709
251188.643151,0.0098087093
257039.5782769,0.0098087096
263026.7991895,0.0098087099
269153.4803927,0.0098087102
275422.8703338,0.0098087105
281838.2931264,0.0098087108
288403.1503127,0.009808711
295120.9226666,0.0098087113
301995.1720402,0.0098087115
309029.5432514,0.0098087117
316227.7660168,0.0098087119
323593.6569296,0.0098087121
331131.1214826,0.0098087123
338844.1561392,0.0098087125
346736.8504525,0.0098087127
354813.3892336,0.0098087128
363078.0547701,0.009808713
371535.2290972,0.0098087131
380189.3963206,0.0098087133
389045.1449943,0.0098087134
398107.1705535,0.0098087136
407380.2778041,0.0098087137
416869.3834703,0.0098087138
426579.5188016,0.0098087139
436515.8322402,0.009808714
446683.592151,0.0098087141
457088.1896149,0.0098087142
467735.1412872,0.0098087143
478630.0923226,0.0098087144
489778.8193684,0.0098087145
501187.2336273,0.0098087146
512861.3839914,0.0098087147
